"feature","prev_GT_present","prev_GT_absent","prev_diff","abs_prev_diff","fisher_p","n_detected_present","n_detected_absent","n_total_present","n_total_absent"
"ESV_5501352",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5503042",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5503264",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5639276",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5639454",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5639732",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5640006",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5641698",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5744408",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5745120",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5745168",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5745572",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5746390",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5748944",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5749086",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5759858",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5760258",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5840758",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_6364260",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_6364388",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_6364602",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_6424680",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_6424772",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_6425096",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_6425328",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
