pathway	1_demultiplex.bc1005--bc1101.hifi_reads	1_demultiplex.bc1007--bc1056.hifi_reads	1_demultiplex.bc1007--bc1096.hifi_reads	1_demultiplex.bc1008--bc1082.hifi_reads	1_demultiplex.bc1012--bc1065.hifi_reads	1_demultiplex.bc1015--bc1044.hifi_reads	1_demultiplex.bc1015--bc1082.hifi_reads	1_demultiplex.bc1020--bc1107.hifi_reads	1_demultiplex.bc1022--bc1059.hifi_reads	1_demultiplex.bc1024--bc1100.hifi_reads	2_demultiplex.bc1005--bc1083.hifi_reads	2_demultiplex.bc1007--bc1045.hifi_reads	2_demultiplex.bc1007--bc1075.hifi_reads	2_demultiplex.bc1008--bc1101.hifi_reads	2_demultiplex.bc1012--bc1101.hifi_reads	2_demultiplex.bc1015--bc1033.hifi_reads	2_demultiplex.bc1015--bc1060.hifi_reads	2_demultiplex.bc1020--bc1096.hifi_reads	2_demultiplex.bc1022--bc1056.hifi_reads	2_demultiplex.bc1024--bc1056.hifi_reads	3_demultiplex.bc1005--bc1035.hifi_reads	3_demultiplex.bc1005--bc1096.hifi_reads	3_demultiplex.bc1007--bc1035.hifi_reads	3_demultiplex.bc1007--bc1044.hifi_reads	3_demultiplex.bc1007--bc1056.hifi_reads	3_demultiplex.bc1007--bc1096.hifi_reads	3_demultiplex.bc1008--bc1035.hifi_reads	3_demultiplex.bc1008--bc1082.hifi_reads	3_demultiplex.bc1012--bc1035.hifi_reads	3_demultiplex.bc1012--bc1044.hifi_reads	3_demultiplex.bc1012--bc1065.hifi_reads	3_demultiplex.bc1012--bc1107.hifi_reads	3_demultiplex.bc1015--bc1035.hifi_reads	3_demultiplex.bc1015--bc1044.hifi_reads	3_demultiplex.bc1022--bc1035.hifi_reads	3_demultiplex.bc1022--bc1059.hifi_reads	3_demultiplex.bc1022--bc1100.hifi_reads	3_demultiplex.bc1024--bc1035.hifi_reads	3_demultiplex.bc1024--bc1089.hifi_reads	4_demultiplex.bc1005--bc1060.hifi_reads	4_demultiplex.bc1007--bc1096.hifi_reads	4_demultiplex.bc1008--bc1096.hifi_reads	4_demultiplex.bc1012--bc1096.hifi_reads	4_demultiplex.bc1015--bc1044.hifi_reads	4_demultiplex.bc1015--bc1082.hifi_reads	4_demultiplex.bc1015--bc1096.hifi_reads	4_demultiplex.bc1020--bc1065.hifi_reads	4_demultiplex.bc1020--bc1096.hifi_reads	4_demultiplex.bc1024--bc1044.hifi_reads
PWY-7111	36.954662104362704	90.71976800386662	127.07548576256026	9.333333333333336	103.8893929642246	20.1410437235543	36.289163735955924	34.26825673321721	0.0	45.17647058823529	32.924311926605505	45.17396907216495	0.0	11.999999999999998	325.9815627580483	1.4117647058823528	9.142857142857142	4.235294117647059	86.47477475530972	85.13115650635353	102.61941448382125	43.28702714255183	33.67397486469131	85.89771661878119	160.80400621654292	768.1789952803358	0.0	0.0	33.75715390564579	43.48235294117647	310.49403685642795	179.10447761194027	16.000000000000004	25.25131282820705	71.2251169004676	386.43564921111994	46.71132247293332	44.98167938931297	9.882352941176471	547.7651779355099	512.9556996978786	95.30997304582209	523.0321689735009	96.28588504420584	94.08875138747845	122.07920180544008	48.92725030826141	483.9828274024961	51.23777599650223
PWY-7159	0.0	0.0	16.0326264274062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.520654068560994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7184	21.70146137787057	28.84756345866703	47.57446808510638	7.000000000000002	64.94058702578744	7.0434782608695645	5.108528110908127	22.614879283184553	0.0	32.0	9.28125	8.999999999999998	0.0	6.0	134.97997134847316	0.0	8.0	3.0	45.579567779960705	33.82685671417854	32.305768211746035	14.416691594376307	25.967741935483872	28.000000000000007	78.1263532501366	268.0882841022237	0.0	0.0	11.003134796238244	20.000000000000004	74.60472644868888	50.0	0.0	7.168141592920354	27.023886378308582	151.04519281102773	11.948976049982644	33.394160583941606	5.869565217391305	172.5996733068746	199.0066352776318	32.41157556270096	171.7592555420845	39.53424657534247	31.574487225620725	58.99999999999999	21.918819188191875	166.80868046894489	15.912
PWY-7187	0.0	0.0	0.0	0.0	51.65035674580975	0.0	3.095207480810017	21.46866230121609	0.0	0.0	0.0	0.0	0.0	6.521739130434782	99.89793802378462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.275280898876403	0.0	0.0	0.0	0.0	77.65919486164725	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7196	17.12621359223301	0.0	0.0	8.647058823529415	78.902149259732	8.104134762633995	0.0	29.59017651573292	0.0	0.0	0.0	0.0	0.0	7.233065442020666	86.58979015476028	0.0	0.0	0.0	49.52497741061055	0.0	0.0	0.0	0.0	0.0	50.34169445703206	0.0	0.0	0.0	0.0	0.0	24.540585470360636	0.0	15.272727272727275	0.0	15.188066921991537	0.0	0.0	15.376731301939058	0.0	87.32895448827075	36.15922116667975	0.0	85.6852642534282	0.0	0.0	40.72101759133964	0.0	0.0	10.012687813021701
PWY-7197	23.1	30.270270270270277	52.0	7.0	71.12999150382328	9.0	27.329999999999995	27.0	0.0	32.0	11.0	9.0	0.0	5.999999999999999	124.37162837162838	1.0	8.0	3.0	58.0	64.34246575342465	37.22105263157894	17.0	25.156250000000004	28.0	83.0	250.0	0.0	0.0	13.0	20.0	70.0	50.0	14.0	7.5	26.47272727272727	152.0	11.769230769230768	30.5	5.625000000000001	155.0	187.44525547445255	32.0	155.92109256449166	37.0	37.0	59.0	22.0	172.0	17.0
PWY-7199	6.666666666666667	0.0	0.0	7.0	59.804604033373344	6.101694915254237	0.0	18.545454545454547	0.0	0.0	0.0	8.217391304347826	0.0	6.666666666666666	36.18826648989062	0.0	0.0	0.0	29.032258064516128	18.24299065420561	0.0	0.0	13.03937007874016	0.0	33.56998213222156	0.0	0.0	0.0	0.0	0.0	25.6936936936937	0.0	0.0	0.0	20.22222222222222	0.0	0.0	7.481132075471699	4.615384615384615	67.00515816294823	127.2943194196584	15.272727272727275	56.51760228353948	0.0	9.94204425711275	17.271955876113704	0.0	0.0	7.963963963963964
PWY-7200	11.23306703716568	0.0	0.0	7.000000000000002	61.96402204324588	7.138810198300283	0.0	18.773006134969325	0.0	0.0	0.0	8.480769230769232	0.0	6.000000000000001	53.06905751471341	0.0	0.0	0.0	40.62708472314876	30.88952174040692	0.0	0.0	17.991219901556473	0.0	46.278539431786015	0.0	0.0	0.0	0.0	0.0	40.25231868195172	0.0	0.0	0.0	22.156521739130437	0.0	0.0	13.15402843601896	5.050100200400801	93.33077073812599	148.19363182290152	19.121951219512198	80.17650033481593	0.0	14.442872665395575	25.950006829668077	0.0	0.0	9.892885691446843
PWY-7208	24.0	32.00000000000001	59.428571428571416	9.333333333333334	92.84324728769174	11.454545454545455	31.234285714285715	30.857142857142858	0.0	36.57142857142857	12.571428571428571	10.285714285714285	0.0	13.043478260869566	142.44393592677346	1.1428571428571428	9.142857142857142	3.428571428571429	67.82366589327147	85.15778474399164	38.85714285714286	20.1410437235543	26.602409638554217	32.00000000000001	99.2879521503845	307.8341013824884	0.0	0.0	14.857142857142854	22.857142857142858	80.0	57.14285714285714	18.666666666666668	8.571428571428571	33.9290780141844	173.71428571428572	21.383647798742135	34.857142857142854	6.545454545454545	177.14285714285717	212.32116788321167	37.77049180327869	189.83561643835617	42.285714285714285	41.85245901639344	67.42857142857143	25.142857142857142	196.57142857142856	20.546762589928054
PWY-7211	23.200967171952016	31.41312678647106	55.17276644755715	0.0	0.0	8.066390041493774	6.503745843529265	0.0	0.0	34.90909090909091	10.432989690721651	10.191349934469198	0.0	7.356948228882834	140.91528262666426	0.0	0.0	3.2727272727272734	52.44779611944781	47.830376471953905	36.30947399721957	15.593207044927281	26.45722571290479	30.762541806020078	85.71932478971948	284.83533241779776	0.0	0.0	12.89019463826662	21.891891891891884	80.10772368688735	55.10204081632653	0.0	7.93006993006993	29.026330489049833	164.7205127617448	14.448241748358662	34.92366412213741	5.806451612903224	180.2594036510305	209.48976733283942	35.06086956521739	186.1998834098692	42.129251355872064	36.78775873180132	62.855982031444945	24.012127337038912	184.73434132914946	17.73254086181278
PWY-7219	29.647058823529413	33.6	63.507121347765924	8.0	91.75008983983156	10.8	31.234285714285715	32.4	0.0	36.57142857142857	12.96842105263158	11.027027027027028	0.0	12.173913043478258	149.97768595041322	1.2	9.6	3.4285714285714284	68.45148514851486	79.33742331288343	40.546583850931675	20.400000000000002	26.285714285714285	33.10121457489879	98.50066225165563	298.96907216494844	0.0	0.0	15.266055045871559	23.2258064516129	84.59893048128342	60.0	16.8	9.0	30.532110091743117	184.63027211522234	20.027397260273975	35.34334763948498	5.789473684210526	184.35933147632312	220.16436656846022	38.23376623376624	200.5569290826285	44.4	43.44516129032258	68.39823008849557	25.581395348837212	202.57259158751697	20.400000000000002
PWY-7220	23.896551724137932	32.2	45.63265306122449	7.0	89.21052631578948	9.0	27.329999999999995	43.46086956521739	0.0	32.0	11.0	9.0	0.0	11.25	150.01872074882996	1.2	8.0	3.0	59.87096774193549	38.02597402597402	41.36666666666667	21.44859813084112	25.967741935483872	28.0	93.2809667673716	278.150826446281	0.0	0.0	14.716981132075471	19.999999999999996	80.98039215686275	50.0	14.0	7.9411764705882355	30.406779661016948	157.5609756097561	11.440677966101694	35.05747126436781	5.869565217391305	189.23769507803124	203.9673913043478	34.285714285714285	179.05084745762716	40.93617021276596	42.74534161490683	58.99999999999999	22.62857142857143	184.52980132450332	17.0
PWY-7221	26.089411764705886	31.460674157303373	58.63501483679526	8.4	79.54490209318028	9.75	27.329999999999995	29.88679245283019	0.0	36.57142857142857	13.195148842337378	10.714285714285714	0.0	11.999999999999998	140.28847392144237	1.0	8.0	3.428571428571429	63.139240506329116	70.7631621577839	36.95652173913043	17.66233766233766	30.775800711743777	32.00000000000001	87.23469387755102	274.77160927617706	0.0	0.0	14.114285714285714	22.857142857142858	80.54794520547946	57.14285714285714	14.0	8.4375	32.660598179453835	172.16633663366338	18.61052631578947	35.343347639484975	6.933333333333334	189.125728130316	233.58113088343688	37.40259740259741	186.19527235354576	40.80373831775701	40.1608040201005	71.664305797772	24.972972972972972	192.53731343283582	19.06542056074766
PWY-7222	23.896551724137932	32.2	45.63265306122449	7.0	89.21052631578948	9.0	27.329999999999995	43.46086956521739	0.0	32.0	11.0	9.0	0.0	11.25	150.01872074882996	1.2	8.0	3.0	59.87096774193549	38.02597402597402	41.36666666666667	21.44859813084112	25.967741935483872	28.0	93.2809667673716	278.150826446281	0.0	0.0	14.716981132075471	19.999999999999996	80.98039215686275	50.0	14.0	7.9411764705882355	30.406779661016948	157.5609756097561	11.440677966101694	35.05747126436781	5.869565217391305	189.23769507803124	203.9673913043478	34.285714285714285	179.05084745762716	40.93617021276596	42.74534161490683	58.99999999999999	22.62857142857143	184.52980132450332	17.0
PWY-7228	25.946957878315136	32.50336473755047	56.24288425047438	7.875	85.06239704328112	9.486486486486488	27.329999999999995	33.134617208993454	0.0	34.90909090909091	12.372157133011715	10.074626865671641	0.0	8.181818181818182	147.99447462272525	1.0909090909090908	8.0	3.2727272727272734	62.358119546816	67.17911518941918	39.64434032584389	19.51115834218916	29.69974488127167	30.54545454545455	90.9559124254601	281.12182499839776	0.0	0.0	14.622594967932905	21.81818181818182	82.8498646712307	54.54545454545454	14.000000000000002	8.350515463917525	32.84568439407149	168.09243646509373	14.342715669543063	36.1527767615424	6.756496631376324	196.3902359764813	228.33353738487546	36.76595744680851	185.63965943763134	41.58349105562	42.02985749830355	66.87912136578021	24.26258205689278	192.19202648641192	18.32335329341317
PWY-7229	26.854682454251886	33.9941348973607	56.88732708776145	7.636363636363638	95.32995722077005	10.125	29.81454545454545	36.79341997637008	0.0	34.90909090909091	12.238410596026489	10.256983240223466	0.0	12.115384615384615	155.42582911588624	1.2413793103448276	9.0	3.272727272727273	65.71602835755871	61.18639724001971	42.324353129255734	21.650943396226417	26.759002770083104	31.20610687022901	98.81166957167757	297.547824098773	0.0	0.0	15.426452410383188	22.04081632653061	85.66262848751835	56.24999999999999	15.75	8.709677419354838	31.379065318393003	175.81789067011138	17.101934008041038	36.152776761542405	5.987903225806452	192.9370598301378	219.61191365868964	37.2972972972973	199.1996727083385	44.00508259212198	44.37011583832229	64.94957983193278	24.64219041692595	198.74399723897645	19.125
PWY-7234	21.0	28.000000000000004	52.0	7.000000000000001	57.504248021108175	6.352941176470589	0.0	0.0	0.0	32.0	10.999999999999998	9.707865168539325	0.0	7.500000000000001	121.97610584639781	1.0	8.0	3.0000000000000004	42.996527777777786	60.99999999999999	33.506971556051305	11.516129032258066	23.0	28.000000000000004	74.09268292682927	250.0	0.0	0.0	13.0	20.0	71.18322716557155	49.99999999999999	0.0	7.500000000000001	26.0	152.0	17.0	30.499999999999996	5.0	145.4885435870424	184.89600000000002	32.0	165.8636191479902	37.0	37.74898785425101	59.00000000000001	21.999999999999996	172.0	15.41860465116279
PWY-7237	6.0	0.0	9.0	7.0	4.871794871794871	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.99999999999999	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	24.0	0.0	0.0	19.5	12.0	104.99999999999999	215.0	0.0	0.0	0.0	10.0	10.0	0.0	0.0	0.0
PWY-7242	8.000000000000002	0.0	12.87962340282448	0.0	70.15944978594989	4.931506849315069	0.0	24.0	0.0	0.0	0.0	12.035820895522388	0.0	10.0	58.02277141641539	0.0	0.0	0.0	5.4771784232365155	25.35064935064935	0.0	0.0	16.000000000000004	0.0	31.236166705910055	0.0	0.0	0.0	0.0	0.0	46.36121913719815	0.0	0.0	0.0	19.833333333333332	0.0	0.0	8.666666666666666	5.538461538461537	54.09090909090909	128.76607387140902	0.0	50.442477876106196	0.0	8.809523809523808	0.0	0.0	0.0	6.291814946619217
PWY-7254	0.0	0.0	0.0	0.0	52.6885853998851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.05364710810385	0.0	0.0	0.0	0.0	26.65752290866095	0.0	0.0	19.741144414168936	0.0	0.0	304.99961446578476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.412166871328534	0.0	0.0	22.82754149377593	5.567010309278351	32.70460785332898	144.1627808393387	10.087565674255693	49.129974915711585	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7255	6.810810810810811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.038167938931298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.166298749080205	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.917169974115616	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.105263157894738	0.0	0.0	11.057471264367816	0.0	0.0	36.37752808988764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7323	19.825174825174827	31.939163498098864	58.56174026530427	0.0	59.17840709820616	10.12152420185376	3.7192626120453416	34.49597504835214	0.0	32.0	12.372157133011715	10.035902851108766	0.0	0.0	132.96209229601374	1.0909090909090908	8.0	3.0000000000000004	62.2742746615087	75.09295708039811	37.60314580396645	15.669985775248932	17.60437375745527	29.881422924901194	76.08673727926481	304.93547521831135	0.0	0.0	10.172749113373758	20.689655172413794	83.02255061731236	54.54545454545454	15.272727272727275	8.350515463917525	25.36459451239762	162.43664097878764	14.342715669543063	25.83529411764706	0.0	168.33332807603207	165.1360819579014	30.77862595419848	196.75357341099576	31.75622658144148	27.537825430412468	58.1980294708179	22.363856393707145	162.26050258378314	18.972542072630645
PWY-7328	0.0	0.0	35.86607492494453	0.0	17.366463906836305	0.0	0.0	0.0	0.0	0.0	0.0	8.916201117318437	0.0	0.0	73.1014908159014	0.0	0.0	0.0	11.38317757009346	26.696914055287117	0.0	4.875717017208413	16.815419673376375	0.0	40.69255622422509	226.60228932959595	0.0	0.0	0.0	0.0	64.54255553111943	0.0	0.0	0.0	17.790607940092034	0.0	14.70881863560732	17.906139387281826	2.011173184357542	130.34220162027586	136.63199936982065	13.493975903614459	59.952156085446276	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.379877929094189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.005555946269078	16.588729901165365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.94750365307102	0.0	0.0	66.3819916382772	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.13677175511679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7371	6.0	0.0	0.0	0.0	8.0	4.999999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	30.0	0.0	6.0	0.0	0.0	0.0	47.00000000000001	0.0	0.0	0.0	7.0	0.0	8.0	0.0	14.0	1.5	0.0	18.0	8.0	0.0	0.0	12.0	0.0	0.0	36.0	0.0	19.999999999999996	0.0	2.0	44.0	4.0
PWY-7374	6.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.81578947368421	0.0	0.0	26.51162790697675	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.825292674156266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	211.69832014915625	0.0	0.0	0.0	0.0	50.79023582954077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123.12123612695791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7392	15.329032258064517	0.0	23.696202531645575	7.000000000000002	61.53518203593593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.58741258741259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.980487804878054	0.0	0.0	0.0	0.0	50.76986219370852	45.768149920511306	0.0	68.39259995537253	0.0	0.0	26.516853932584265	0.0	0.0	0.0
PWY-7400	21.556008146639513	28.50909090909091	53.231045849565476	7.25925925925926	70.68049297408538	9.342439024390243	27.88601046001304	18.469055374592834	0.0	32.58181818181818	11.199999999999998	11.370558375634518	0.0	10.21897810218978	129.74313232601642	0.0	0.0	3.054545454545455	60.3767402477207	63.25925925925926	35.01477525391489	17.502646344860516	23.71383482377696	28.50909090909091	80.40271831172065	320.2373362803714	0.0	0.0	13.406998158379372	20.363636363636367	83.68812622951285	50.9090909090909	14.608695652173914	7.590361445783134	24.540947848502874	154.35265348230746	17.512877115526123	31.054545454545448	5.174537987679672	159.5354695745372	187.14596791804155	31.12655086848636	174.77863727723334	31.714851485148515	38.159612277867524	60.390993377483454	22.46808510638298	176.43419267299865	17.512877115526123
PWY-7431	7.609756097560975	31.460674157303373	32.99585062240664	0.0	0.0	4.9655172413793105	0.0	10.0	0.0	0.0	7.448275862068966	11.265306122448981	0.0	0.0	21.88663967611336	0.0	0.0	0.0	3.957894736842105	53.57142857142858	31.255813953488374	23.242105263157896	0.0	20.13157894736842	24.999999999999996	265.85735963581186	0.0	0.0	6.857142857142857	6.249999999999999	78.45283018867926	57.142857142857146	0.0	7.0588235294117645	22.24390243902439	72.44504021447722	10.285714285714286	0.0	1.7425742574257426	159.44312393887947	79.53333556575028	28.0	162.448	26.09045226130653	20.51396648044693	16.201005025125628	7.428571428571429	105.48387096774194	15.37391304347826
PWY-7456	0.0	0.0	0.0	0.0	17.65210478857197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7527	0.0	0.0	0.0	0.0	27.362660592543765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7539	22.23529411764706	24.64	52.0	8.000000000000002	78.72463222935441	5.538461538461537	26.64841552597037	33.46478873239436	0.0	32.0	11.0	3.4082840236686387	0.0	5.714285714285714	137.702522685331	1.1428571428571428	8.0	3.0	38.07225211375865	64.34246575342465	28.8135593220339	17.0	26.365853658536587	28.0	70.31944444444444	309.5431984582902	0.0	0.0	13.0	20.0	58.30596820432629	50.0	0.0	7.82608695652174	28.736842105263158	138.08813559322033	17.0	30.5	5.909090909090909	155.0	193.32819456024163	32.91428571428572	172.29526462395543	37.0	37.0	61.21804511278196	22.0	172.0	14.73333333333333
PWY-7560	21.0	28.000000000000007	51.99999999999999	7.000000000000002	81.47957980063534	7.636363636363636	27.33	31.20738234389419	0.0	32.0	10.999999999999998	8.999999999999998	0.0	10.5	132.6868683621675	1.0	0.0	3.0000000000000004	50.3008849557522	60.99999999999999	34.51908396946565	17.475524475524473	23.0	28.000000000000007	78.93318485523386	250.0	0.0	0.0	12.999999999999998	20.0	71.28607089365951	49.99999999999999	0.0	7.500000000000001	25.999999999999996	152.0	17.0	30.499999999999996	5.0	142.89134989524095	182.96137339055792	32.0	172.82688093498905	37.0	36.19213973799126	59.00000000000001	21.999999999999996	172.0	16.284210526315785
PWY-7616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.358974358974358	0.0	0.0	21.046153846153846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.76923076923077	0.0	0.0	0.0	6.720000000000001	51.1995753715499	118.43958670134252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7663	37.89473684210526	87.5912408759124	134.00623052959503	0.0	141.71144345793203	20.71065989847716	2.5811034112256093	43.22463883156056	0.0	64.0	25.10585305105853	32.72727272727273	0.0	7.5675675675675675	286.9267212751826	2.7586206896551726	10.666666666666666	6.0	98.22147304688842	57.03947368421052	76.51042386312838	19.346253624294217	26.925373134328357	86.38520801232667	149.41431670281992	661.3256687796058	0.0	0.0	30.449826989619375	50.52631578947368	185.26969278197086	181.8181818181818	17.230769230769234	26.737021276595744	58.88	440.19079805251425	42.59351620947631	60.056269262457654	2.9243697478991595	372.46646715541516	305.0599407200438	102.07594936708861	371.30747793776123	97.47292418772562	80.46692607003891	132.22819303231856	54.85714285714286	443.10558296025846	52.20790020790021
PWY-7664	27.09677419354839	48.10328671085967	84.83436054460398	0.0	81.60816062164992	9.577464788732394	0.0	41.61180734465744	0.0	49.77777777777778	13.545786139374162	18.994974874371863	0.0	0.0	229.51514865311572	0.0	10.666666666666666	4.666666666666667	58.1072875418761	0.0	37.40042540330305	13.489327143148742	19.487654320987655	55.03738430099772	79.92485357498066	560.1422822259925	0.0	0.0	14.274679437664144	35.61837455830389	122.02949529653725	105.52763819095479	0.0	13.836164590411478	51.2353591160221	273.1959400072746	20.92567383610128	51.992754006053424	2.0182270091135046	262.8278949607824	229.72721609458648	64.0	286.0434357568671	49.95754769876488	39.5345449872016	90.6930533237197	37.12707182320442	266.4680175623724	28.51144104803494
PWY-841	24.468637153938744	31.680629677111607	55.04278524609611	7.6363636363636385	88.77832651379282	9.725440806045338	28.85286793665146	33.89056178902239	0.0	34.622950819672134	12.063357972544882	10.375705764794729	0.0	9.249249249249248	148.98681611203668	1.1092436974789914	8.249999999999998	3.2459016393442632	63.292604220670874	59.44450798800664	38.928777825104866	19.536390447826808	26.440952552387216	30.469565217391313	91.5409251828851	281.4267300705845	0.0	0.0	14.446844571466555	21.698630136986292	82.03956649568634	54.54545454545454	14.90322580645162	8.286169788760464	29.92431681958204	167.53671892193654	16.010205858072677	34.701099565743206	5.856170758443813	173.18106304613278	210.73673162415713	35.845415381155526	187.79006054941067	41.63287302011014	41.58817204373202	64.6515867770429	24.030712214843653	189.89648266824153	18.48434925864909
PWY0-1061	0.0	0.0	21.446119393497852	9.163636363636364	0.0	0.0	3.7579348131145336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.87800296880155	0.0	0.0	0.0	0.0	77.70772058823529	0.0	8.80135059088351	20.549171108611667	0.0	37.45306796202627	199.53202336336628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.807421997403644	0.0	0.0	22.33802816901408	6.072289156626505	0.0	149.02442132920265	10.277848585266378	37.4513140470109	0.0	0.0	23.922623678262635	0.0	0.0	0.0
PWY0-1241	0.0	26.961894953656028	21.047904191616766	0.0	0.0	9.0	0.0	0.0	0.0	0.0	6.000000000000001	2.0	0.0	0.0	28.46232248420194	0.0	0.0	0.0	31.730769230769234	0.0	28.873835732430145	4.470882905447715	0.0	17.0	72.59791122715404	225.0	0.0	0.0	13.0	5.0	28.23529411764706	50.0	14.000000000000002	6.000000000000001	12.85714285714286	61.89373297002726	17.0	6.5	1.0	60.869565217391305	51.42857142857144	24.000000000000004	98.97612330558042	26.258064516129032	32.0	13.0	8.0	119.60138648180242	17.0
PWY0-1261	0.0	0.0	44.149516421405245	0.0	42.98120663355532	8.318943626206195	0.0	0.0	0.0	0.0	0.0	13.595375722543356	0.0	0.0	99.8935708631422	0.0	0.0	0.0	16.56476027056657	72.4937611758464	0.0	0.0	0.0	0.0	63.06452472093042	0.0	0.0	0.0	0.0	0.0	90.65726941159465	0.0	0.0	0.0	20.670470756062773	0.0	0.0	20.867890980212852	0.0	89.7122627756361	132.89571634156582	0.0	161.73231141136844	0.0	24.433737918487427	0.0	0.0	0.0	16.04633071138387
